regiao;porte;data;casos;obitos;populacao_porte;incidencia;mortalidade;casos_media7;obitos_media7;incidencia_media7;mortalidade_media7
Sudeste;20 a 100 mil;2020-09-14;2276;43;16484633;13,80679812526005357;0,26084899797283934;2,08757142857143e+03;51,571428571428569;1,26637422171997e+01;3,12845475974070e-01
Sudeste;Acima de 100 mil;2020-09-14;5493;153;62745658;8,75439062253518863;0,24384157386635422;6,78528571428571e+03;242,428571428571416;1,08139525993746e+01;3,86367087629508e-01
Sul;Menor que 10 mil;2020-09-14;76;5;3174288;2,39423769991884816;0,15751563815255579;3,40428571428571e+02;6,857142857142857;1,07245647347869e+01;2,16021446609219e-01
Sul;10 a 20 mil;2020-09-14;130;9;3046519;4,26716524663066288;0,29541913245904589;3,40142857142857e+02;9,142857142857142;1,11649675299204e+01;3,00108325037761e-01
Sul;20 a 100 mil;2020-09-14;529;17;8902827;5,94193282650555865;0,19095058232626558;1,32828571428571e+03;24,571428571428573;1,49198194493245e+01;2,75995799664854e-01
Sul;Acima de 100 mil;2020-09-14;1749;38;14852350;11,77591424926021801;0,25585176756540212;2,78885714285714e+03;62,142857142857146;1,87772113022999e+01;4,18404206356955e-01
Centro-Oeste;Menor que 10 mil;2020-09-15;244;0;1239413;19,68673880296559631;0,00000000000000000;2,07428571428571e+02;4,857142857142857;1,67360332212565e+01;3,91890585070744e-01
Centro-Oeste;10 a 20 mil;2020-09-15;154;5;1315431;11,70718950670920755;0,38010355541263663;1,68142857142857e+02;4,000000000000000;1,27823395634478e+01;3,04082844330109e-01
Centro-Oeste;20 a 100 mil;2020-09-15;656;16;3897639;16,83070186849013083;0,41050492362171048;6,82571428571429e+02;23,857142857142858;1,75124332595048e+01;6,12092162900229e-01
Centro-Oeste;Acima de 100 mil;2020-09-15;3421;83;9844591;34,75004700550789494;0,84310257277321121;3,51585714285714e+03;75,000000000000000;3,57135928029630e+01;7,61839674192661e-01
Nordeste;Menor que 10 mil;2020-09-15;452;9;3502724;12,90424252667352611;0,25694288216827815;4,33142857142857e+02;5,285714285714286;1,23658860116543e+01;1,50902962543274e-01
Nordeste;10 a 20 mil;2020-09-15;908;17;8152742;11,13735722288280350;0,20851880263106573;8,03428571428571e+02;16,142857142857142;9,85470374787490e+00;1,98005249557230e-01
Nordeste;20 a 100 mil;2020-09-15;2769;62;21705894;12,75690372393783889;0,28563670310008887;2,37185714285714e+03;49,714285714285715;1,09272492662921e+01;2,29035881748458e-01
Nordeste;Acima de 100 mil;2020-09-15;2640;75;23710294;11,13440432244324008;0,31631830461486476;2,33171428571429e+03;73,714285714285708;9,83418546271204e+00;3,10895705107181e-01
Norte;Menor que 10 mil;2020-09-15;162;3;802330;20,19119314995076664;0,37391098425834757;2,23571428571429e+02;3,285714285714286;2,78652709697292e+01;4,09521554187714e-01
Norte;10 a 20 mil;2020-09-15;430;5;1590778;27,03079876638977908;0,31431161356267184;3,24142857142857e+02;5,285714285714286;2,03763728906772e+01;3,32272277194825e-01
Norte;20 a 100 mil;2020-09-15;1076;18;6486315;16,58877189899041227;0,27750733660021137;1,03228571428571e+03;14,428571428571429;1,59148255101042e+01;2,22446357116042e-01
Norte;Acima de 100 mil;2020-09-15;1902;30;9551557;19,91298382033421532;0,31408491830180146;1,62485714285714e+03;26,714285714285715;1,70114374322128e+01;2,79685141535414e-01
Sudeste;Menor que 10 mil;2020-09-15;535;15;4034732;13,25986459571540266;0,37177190455276832;4,40571428571429e+02;12,285714285714286;1,09194719394356e+01;3,04498893252744e-01
Sudeste;10 a 20 mil;2020-09-15;585;25;5106410;11,45618937766454337;0,48958074263523688;6,07428571428571e+02;15,285714285714286;1,18954132439144e+01;2,99343654068402e-01
Sudeste;20 a 100 mil;2020-09-15;2500;83;16484633;15,16563941702554175;0,50349922864524799;2,30942857142857e+03;60,142857142857146;1,40095843894649e+01;3,64841953975300e-01
Sudeste;Acima de 100 mil;2020-09-15;8237;434;62745658;13,12760159436052199;0,69168132717645581;7,47500000000000e+03;284,571428571428555;1,19131749323595e+01;4,53531666799045e-01
Sul;Menor que 10 mil;2020-09-15;480;9;3174288;15,12150126264535466;0,28352814867460041;3,78142857142857e+02;7,000000000000000;1,19126826911376e+01;2,20521893413578e-01
Sul;10 a 20 mil;2020-09-15;397;14;3046519;13,03126617624902472;0,45954087271407135;3,65571428571429e+02;10,000000000000000;1,19996438089317e+01;3,28243480510051e-01
Sul;20 a 100 mil;2020-09-15;1598;45;8902827;17,94935473866896558;0,50545742380482062;1,44728571428571e+03;28,285714285714285;1,62564735256084e+01;3,17716094963030e-01
Sul;Acima de 100 mil;2020-09-15;3093;117;14852350;20,82498729157338602;0,78775412645136966;2,99914285714286e+03;69,285714285714292;2,01930526626618e+01;4,66496643869248e-01
Centro-Oeste;Menor que 10 mil;2020-09-16;261;4;1239413;21,05835585071320182;0,32273342299943603;1,98571428571429e+02;4,285714285714286;1,60214092131863e+01;3,45785810356539e-01
Centro-Oeste;10 a 20 mil;2020-09-16;223;4;1315431;16,95261857140359396;0,30408284433010929;1,61285714285714e+02;3,857142857142857;1,22610546874533e+01;2,93222742746891e-01
Centro-Oeste;20 a 100 mil;2020-09-16;886;9;3897639;22,73171014555221703;0,23090901953721216;6,57000000000000e+02;20,000000000000000;1,68563584262165e+01;5,13131154527138e-01
Centro-Oeste;Acima de 100 mil;2020-09-16;3999;66;9844591;40,62129142795267001;0,67041891328954140;3,54171428571429e+03;64,714285714285708;3,59762461001609e+01;6,57358804589096e-01
Nordeste;Menor que 10 mil;2020-09-16;498;3;3502724;14,21750614664472501;0,08564762738942606;4,29285714285714e+02;5,000000000000000;1,22557676335822e+01;1,42746045649043e-01
Nordeste;10 a 20 mil;2020-09-16;1018;11;8152742;12,48659653402499359;0,13492393111421899;8,04857142857143e+02;15,000000000000000;9,87222633633130e+00;1,83987178792117e-01
Nordeste;20 a 100 mil;2020-09-16;3120;38;21705894;14,37397602697221366;0,17506765673876412;2,42042857142857e+03;47,428571428571431;1,11510199553567e+01;2,18505496380713e-01
Nordeste;Acima de 100 mil;2020-09-16;2782;68;23710294;11,73330031251405003;0,28679526285081069;2,31214285714286e+03;69,571428571428569;9,75164144798397e+00;2,93422884471313e-01
Norte;Menor que 10 mil;2020-09-16;244;4;802330;30,41142671967893563;0,49854797901113007;2,06857142857143e+02;3,142857142857143;2,57820526288613e+01;3,91716269223031e-01
Norte;10 a 20 mil;2020-09-16;382;7;1590778;24,01340727618812920;0,44003625898774057;3,17285714285714e+02;5,428571428571429;1,99453169635055e+01;3,41252609010901e-01
Norte;20 a 100 mil;2020-09-16;785;17;6486315;12,10240329062032849;0,26209026234464405;8,88428571428571e+02;14,857142857142858;1,36969692564819e+01;2,29053674654143e-01
Norte;Acima de 100 mil;2020-09-16;1571;22;9551557;16,44758022173767031;0,23032894008798774;1,56071428571429e+03;26,857142857142858;1,63398939640342e+01;2,81180784003518e-01
Sudeste;Menor que 10 mil;2020-09-16;588;19;4034732;14,57345865846851751;0,47091107910017321;4,48857142857143e+02;12,571428571428571;1,11248316581409e+01;3,11580262863273e-01
Sudeste;10 a 20 mil;2020-09-16;795;9;5106410;15,56866761580053371;0,17624906734868528;6,41000000000000e+02;15,142857142857142;1,25528502411675e+01;2,96546049824772e-01
Sudeste;20 a 100 mil;2020-09-16;2952;74;16484633;17,90758702362375843;0,44890292674395604;2,41328571428571e+03;59,571428571428569;1,46396083812464e+01;3,61375522108551e-01
Sudeste;Acima de 100 mil;2020-09-16;9303;452;62745658;14,82652393254048029;0,72036857116073272;7,73014285714286e+03;280,571428571428555;1,23198052320096e+01;4,47156723691428e-01
Sul;Menor que 10 mil;2020-09-16;409;9;3174288;12,88477920087906270;0,28352814867460041;3,61428571428571e+02;7,000000000000000;1,13861304150276e+01;2,20521893413578e-01
Sul;10 a 20 mil;2020-09-16;345;8;3046519;11,32440007759675815;0,26259478440804079;3,46428571428571e+02;9,000000000000000;1,13712920033839e+01;2,95419132459046e-01
Sul;20 a 100 mil;2020-09-16;2113;33;8902827;23,73403414443524539;0,37066877745686849;1,41742857142857e+03;27,000000000000000;1,59211065364807e+01;3,03274454282892e-01
Sul;Acima de 100 mil;2020-09-16;3455;66;14852350;23,26231202469642767;0,44437412261359316;3,02685714285714e+03;67,428571428571431;2,03796513202096e+01;4,53992610116052e-01
Centro-Oeste;Menor que 10 mil;2020-09-17;248;3;1239413;20,00947222596503394;0,24205006724957701;1,82571428571429e+02;3,571428571428572;1,47304755211885e+01;2,88154841963782e-01
Centro-Oeste;10 a 20 mil;2020-09-17;239;4;1315431;18,16894994872403046;0,30408284433010929;1,55857142857143e+02;3,142857142857143;1,18483708272910e+01;2,38922234830800e-01
Centro-Oeste;20 a 100 mil;2020-09-17;959;31;3897639;24,60463885957627284;0,79535328951706408;6,55428571428571e+02;19,285714285714285;1,68160409783608e+01;4,94805041865455e-01
Centro-Oeste;Acima de 100 mil;2020-09-17;4072;85;9844591;41,36281537750019055;0,86341829741834886;3,37100000000000e+03;65,000000000000000;3,42421538893795e+01;6,60261050966973e-01
Nordeste;Menor que 10 mil;2020-09-17;484;11;3502724;13,81781721882740399;0,31404130042789552;4,15142857142857e+02;5,571428571428571;1,18520002473177e+01;1,59059879437506e-01
Nordeste;10 a 20 mil;2020-09-17;830;11;8152742;10,18062389316379779;0,13492393111421899;7,84428571428571e+02;13,571428571428571;9,62165332140489e+00;1,66464590335725e-01
Nordeste;20 a 100 mil;2020-09-17;2672;48;21705894;12,31002049489415207;0,22113809272264942;2,37085714285714e+03;46,571428571428569;1,09226422226937e+01;2,14556601867809e-01
Nordeste;Acima de 100 mil;2020-09-17;2715;59;23710294;11,45072262705810395;0,24883706629702693;2,29714285714286e+03;67,142857142857139;9,68837778706100e+00;2,83180196512355e-01
Norte;Menor que 10 mil;2020-09-17;211;6;802330;26,29840589283711338;0,74782196851669513;1,90285714285714e+02;3,428571428571428;2,37166395729580e+01;4,27326839152397e-01
Norte;10 a 20 mil;2020-09-17;294;2;1590778;18,48152287748510503;0,12572464542506873;2,94142857142857e+02;5,571428571428571;1,84905032093012e+01;3,50232940826977e-01
Norte;20 a 100 mil;2020-09-17;775;12;6486315;11,94823254806465584;0,18500489106680759;8,07571428571429e+02;14,714285714285714;1,24503886809603e+01;2,26851235474776e-01
Norte;Acima de 100 mil;2020-09-17;1375;21;9551557;14,39555875549923414;0,21985944281126105;1,49257142857143e+03;25,428571428571427;1,56264725067487e+01;2,66224359322479e-01
